   Start1     Start2    Length
   609391    1715042        53
  1715042    1889722r       52
   646935    1715042        31
   157623     640752r       30
   843868     853013        39
   853013    1143750r       38
   853013    1412119r       38
   889769    1054601        40
   398516     889769        40
  1559507    1991754        39
   889769    1896770r       39
  1054601    1991754        39
   398516    1991754        39
   889769     953244r       39
   889769    1559507        39
   257389     595217r       40
   257389     742233r       40
  1134587    1917291        39
   123852    1685923r       51
   279056    1685923r       41
   594555     647756        42
   594555    1077531        40
   279056    1077531        40
  1077531    1745972        40
   123852    1077531        40
   279056     647756        40
   647756    1745972        40
   123852     647756        40
   594555    1685923r       40
   275818    1421188        40
  1416427    1421188        39
   594555    1416427        39
   279056    1416427        39
  1416427    1745972        39
   123852    1416427        39
  1077531    1421188        39
   647756    1421188        39
   594555    1421188        39
   279056    1421188        39
  1421188    1685923r       39
  1421188    1745972        39
   123852    1421188        39
   275818     594555        39
   275818     279056        39
   275818    1745972        39
   275818     336539r       39
   123852     275818        39
   953611    1887386r       39
   118367    1887386r       39
   490766    1416027r       39
   490766     953611        39
   490766    1874957r       39
   118367     490766        39
   109106    1887386r       39
   109106     490766        39
   183135     267077r       39
   183135     562514        38
   562514    1887386r       38
   490766     562514        38
   183135    1416027r       38
   183135     953611        38
   183135    1874957r       38
   118367     183135        38
   109106     183135        38
   279056     404680r       38
   123852     404680r       38
   983666    1416427        38
   983666    1421188        38
   275818     983666        38
   983666    1077531        38
   647756     983666        38
   983666    1685923r       38
   257389    1917291        38
   257389    1134587        38
   257389     884925r       37
  1134587    1896770r       37
   257389    1896770r       37
  1917291    1991754        37
   257389    1991754        37
   257389     953244r       37
  1134587    1559507        37
   257389    1559507        37
  1054601    1134587        37
   257389    1054601        37
   889769    1917291        37
   257389     889769        37
   398516    1134587        37
   398516     595217r       37
   257389     398516        37
   594555     884925r       37
   279056     884925r       37
   123852     884925r       37
   983666    1896770r       37
  1421188    1896770r       37
   594555    1896770r       37
   279056    1896770r       37
  1745972    1896770r       37
   123852    1896770r       37
  1416427    1991754        37
  1421188    1991754        37
   275818    1991754        37
  1077531    1991754        37
   647756    1991754        37
   594555     953244r       37
   279056     953244r       37
   123852     953244r       37
   983666    1559507        37
  1421188    1559507        37
   594555    1559507        37
   279056    1559507        37
  1559507    1745972        37
   123852    1559507        37
   983666    1054601        37
  1054601    1421188        37
   594555    1054601        37
   279056    1054601        37
  1054601    1745972        37
   123852    1054601        37
   889769    1416427        37
   889769    1421188        37
   275818     889769        37
   889769    1077531        37
   647756     889769        37
   889769    1685923r       37
   398516     983666        37
